# Data from Commane Group at Columbia University/Lamont-Doherty Earth Observatory (atmoscomp.ldeo.columbia.edu)
# This is 1-hour merged data taken at Rutgers from 2023-07-01 to 2023-07-31 (see ReadMe for more details)
# File: Rutgers_1h_merge_20230701_to_20230731_v20240304.txt
# Data processed on 2024/03/04
# If you are using this data for a publication or for more information, please contact Roisin Commane (r.commane@columbia.edu)
#                  
UTC_time,CH4_ppb,CH4_sd,CO2_ppm,CO2_sd,CO_ppb,CO_sd,H2O_ppth,n,ch4.co2.Slope,ch4.co2.Slope.95.Uncertainty,ch4.co2.Intercept,ch4.co2.Intercept.95.Uncertainty,ch4.co2.r2,ch4.co.Slope,ch4.co.Slope.95.Uncertainty,ch4.co.Intercept,ch4.co.Intercept.95.Uncertainty,ch4.co.r2,co.co2.Slope,co.co2.Slope.95.Uncertainty,co.co2.Intercept,co.co2.Intercept.95.Uncertainty,co.co2.r2
2023-07-12 20:00:00,2046.21,3.73,402.65,0.91,172.32,3.72,18.67,3593,-1.4103,0.4021,2614.08,161.92,0.117,0.357,0.0973,1984.69,16.76,0.127,-2.1509,0.3642,1038.38,146.66,0.274
2023-07-12 21:00:00,2051.34,6.65,403.02,0.48,170.63,3.41,18.52,3593,-7.226,1.23,4963.58,495.72,0.272,1.372,0.1442,1817.23,24.61,0.495,-2.5944,0.6877,1216.22,277.16,0.133
2023-07-12 22:00:00,2065.53,6,402.96,0.28,181.02,5.58,18.29,3594,-0.505,2.2234,2269.05,895.96,0.001,0.5085,0.0984,1973.48,17.82,0.224,4.7857,2.0087,-1747.46,809.44,0.058
2023-07-12 23:00:00,2073.86,4.45,404.06,0.71,201.87,8.16,18.06,3595,4.3595,0.4689,312.37,189.46,0.483,0.1676,0.0539,2040.02,10.89,0.095,2.0014,1.1782,-606.81,476.06,0.03
2023-07-13 00:00:00,2089.8,7.78,405.71,0.93,215.91,5.37,18.06,3593,5.2444,0.6754,-37.94,274.01,0.394,0.809,0.1249,1915.13,26.97,0.312,1.5057,0.5784,-394.99,234.66,0.068
2023-07-13 01:00:00,2100.48,16.45,411.74,5.95,219.03,12.99,18,3594,2.3701,0.1474,1124.64,60.7,0.736,1.0482,0.0738,1870.89,16.2,0.685,2.0559,0.0756,-627.46,31.15,0.888
2023-07-13 02:00:00,2161.8,8.33,445.55,5.8,287.45,21.43,18.33,3585,0.4734,0.1411,1950.9,62.86,0.108,0.0333,0.0403,2152.23,11.61,0.007,1.0731,0.3676,-190.67,163.8,0.084
2023-07-13 03:00:00,2146.98,15.12,453.01,4.4,291.03,17.44,18.8,3594,3.0753,0.1598,753.87,72.4,0.8,0.2476,0.0864,2074.92,25.18,0.082,1.8892,0.3625,-564.78,164.21,0.227
2023-07-13 04:00:00,2204.17,9,458.65,2.27,280.9,16.63,19.03,3587,-0.0339,0.4112,2219.73,188.61,0,-0.4805,0.0258,2339.16,7.27,0.789,2.4239,0.7171,-830.83,328.9,0.11
2023-07-13 05:00:00,2170.33,25.57,451.87,4.76,244.54,10.81,18.88,2743,5.2405,0.1433,-197.66,64.76,0.95,2.2581,0.0843,1618.14,20.62,0.91,2.1288,0.0945,-717.4,42.68,0.878
2023-07-13 06:00:00,2132.51,3.52,446.99,1.11,218.97,4.36,18.94,3593,0.2848,0.3295,2005.21,147.28,0.008,0.367,0.0749,2052.15,16.4,0.206,-2.3031,0.3317,1248.43,148.29,0.342
2023-07-13 07:00:00,2143.79,4.37,449.72,1.85,210.74,1.81,19.14,3591,1.7078,0.1694,1375.75,76.18,0.523,-0.1771,0.2505,2181.12,52.8,0.005,-0.0533,0.1014,234.69,45.59,0.003
2023-07-13 08:00:00,2140.89,6.82,454.47,2,209.14,2.27,19.45,3583,3.1933,0.1268,689.63,57.62,0.873,-0.7755,0.3011,2303.08,62.98,0.067,-0.2701,0.1151,331.89,52.31,0.056
2023-07-13 09:00:00,2158.01,12.21,455.72,2.07,206.6,2.15,19.57,3589,2.4637,0.5575,1035.26,254.08,0.174,-0.4212,0.5887,2245.02,121.64,0.005,-0.2415,0.1051,316.65,47.88,0.054
2023-07-13 10:00:00,2163.89,4.6,453.84,0.83,208.12,3.43,20.12,3591,3.3083,0.4645,662.47,210.81,0.354,0.0496,0.1393,2153.58,28.99,0.001,0.7837,0.4232,-147.55,192.06,0.036
2023-07-13 11:00:00,2170.41,2.15,454.52,1.3,224.38,7.16,20.37,3586,0.5458,0.162,1922.35,73.62,0.109,-0.0023,0.0312,2170.92,7.01,0,-2.4957,0.5088,1358.71,231.28,0.206
2023-07-13 12:00:00,2159.02,7.37,445.84,3.23,223.02,3.32,20.4,3591,2.0797,0.0984,1231.79,43.87,0.828,0.2616,0.2292,2100.68,51.12,0.014,0.1111,0.1063,173.48,47.41,0.012
2023-07-13 13:00:00,2140.54,8.37,434.72,2.69,222.75,6.59,20.7,3588,2.1953,0.2285,1186.21,99.33,0.499,0.7172,0.1089,1980.77,24.26,0.319,1.6837,0.1846,-509.17,80.25,0.473
2023-07-13 14:00:00,2115.56,12.97,426.72,3.77,227.66,11.96,20.96,3593,2.9724,0.1802,847.17,76.89,0.746,0.497,0.1003,2002.42,22.86,0.21,2.3589,0.2202,-778.92,93.98,0.553
2023-07-13 15:00:00,2094.78,9.98,415.96,3.99,208.75,6.56,20.94,3586,2.2368,0.116,1164.35,48.27,0.801,1.3122,0.0799,1820.84,16.69,0.744,1.4522,0.08,-395.31,33.3,0.78
2023-07-13 16:00:00,2076.27,3.24,406.78,1.24,202.57,6.01,20.69,3593,1.3703,0.2313,1518.85,94.09,0.275,0.0228,0.056,2071.66,11.34,0.002,-1.4614,0.4807,797.06,195.52,0.091
2023-07-13 17:00:00,2068.11,7.16,404.69,1.07,201.39,4.38,20.85,3592,-5.001,0.461,4091.96,186.56,0.56,0.4957,0.1617,1968.28,32.57,0.092,-0.3794,0.4237,354.91,171.45,0.009
2023-07-13 18:00:00,2060.2,4.86,407.34,0.85,196.94,2.86,21.45,3595,-3.5345,0.4672,3499.92,190.31,0.382,0.256,0.1744,2009.78,34.36,0.023,-0.9499,0.3359,583.86,136.81,0.08
2023-07-13 19:00:00,2053.61,5.84,410.26,1.39,197.31,2.69,22.42,3596,-3.1038,0.2932,3326.96,120.28,0.548,0.5657,0.218,1941.99,43.01,0.068,-0.2748,0.1986,310.03,81.49,0.02
2023-07-13 20:00:00,2044.22,4.99,413.74,0.64,193.62,2.29,28.58,3600,-1.7728,0.7895,2777.71,326.65,0.052,0.6595,0.2154,1916.52,41.71,0.092,-0.8496,0.3622,545.14,149.84,0.056
2023-07-13 21:00:00,2047.53,3.32,413.94,0.33,196.33,2.45,30.58,3599,-2.53,1.0263,3094.79,424.81,0.062,-0.0183,0.1411,2051.12,27.7,0,-2.8666,0.7214,1382.93,298.62,0.146
2023-07-13 22:00:00,2047.5,4.33,414.97,1.17,201.75,4.24,31.16,3601,-1.3531,0.3581,2608.98,148.6,0.134,0.3518,0.0998,1976.52,20.15,0.118,-1.3649,0.3483,768.15,144.53,0.142
2023-07-13 23:00:00,2050.22,4.87,417.52,0.59,201.39,4.02,33.9,3600,0.6858,0.8622,1763.88,359.97,0.007,0.483,0.1154,1952.95,23.24,0.159,-0.2497,0.714,305.63,298.13,0.001
2023-07-14 00:00:00,2049.55,2.54,420.27,1.02,193.4,3.44,34.54,3599,1.024,0.237,1619.21,99.59,0.168,-0.1024,0.0762,2069.36,14.74,0.019,-1.3883,0.32,776.87,134.47,0.169
2023-07-14 01:00:00,2050.67,4.64,424.57,1.38,191.07,6.56,33.34,3601,0.3788,0.3475,1889.85,147.56,0.013,-0.0754,0.0731,2065.08,13.97,0.011,0.5866,0.4903,-57.99,208.19,0.015
2023-07-14 02:00:00,2060.69,9.22,432.68,2.49,201.99,4.23,31.32,3600,3.5991,0.0908,503.44,39.29,0.944,-1.1196,0.1943,2286.84,39.25,0.264,-0.7168,0.1602,512.12,69.32,0.178
2023-07-14 03:00:00,2072.17,2.3,436.69,0.8,196.28,3.72,30.2,2726,2.2572,0.2118,1086.48,92.47,0.618,-0.2346,0.0682,2118.23,13.4,0.144,-2.3925,0.4753,1241.06,207.57,0.265
2023-07-14 04:00:00,2072.7,1.86,438.06,0.55,186.96,2.58,29.43,3600,1.2923,0.3226,1506.61,141.33,0.148,0.2566,0.0697,2024.74,13.03,0.128,-0.6166,0.4824,457.08,211.32,0.017
2023-07-14 05:00:00,2070.64,4.08,439.74,0.85,182.93,2.26,29.6,3600,0.9499,0.4876,1652.93,214.4,0.039,0.2716,0.1852,2020.97,33.89,0.023,1.0667,0.2527,-286.13,111.12,0.161
2023-07-14 06:00:00,2065.79,3.63,439.88,0.63,178.74,3.93,29.05,3599,4.1263,0.4199,250.74,184.69,0.511,-0.3927,0.0869,2135.98,15.54,0.181,-0.5779,0.6469,432.95,284.58,0.009
2023-07-14 07:00:00,2070.75,7.48,444.14,2.14,175.24,3.05,28.23,3601,0.9388,0.3498,1653.8,155.37,0.072,1.1198,0.227,1874.51,39.79,0.208,-0.0291,0.1479,188.16,65.71,0
2023-07-14 08:00:00,2112.76,31.32,446.86,2.84,189.41,14.19,27.67,3600,7.9344,0.7936,-1432.85,354.65,0.519,2.1542,0.0497,1704.72,9.44,0.953,3.7025,0.3478,-1465.08,155.4,0.55
2023-07-14 09:00:00,2240.66,227.1,448.44,4.97,196.93,6.42,26.45,3599,-27.9294,3.7632,14765.36,1687.67,0.373,2.17,3.6719,1813.32,723.5,0.004,0.417,0.1271,9.93,57,0.104
2023-07-14 10:00:00,2268.86,176.83,436.46,2.65,199.66,8.33,24.42,3601,36.3733,5.824,-13606.56,2542,0.296,8.6819,2.0144,535.39,402.56,0.167,0.9484,0.3117,-214.27,136.07,0.091
2023-07-14 11:00:00,2059.78,8.84,435.94,4.48,194.04,5.94,23.61,3600,1.1101,0.1694,1575.83,73.87,0.317,0.5711,0.1427,1948.96,27.71,0.147,0.6273,0.1215,-79.42,52.95,0.224
2023-07-14 12:00:00,2307.74,186.53,443.99,3.64,210.06,19.74,23.66,3600,19.3016,4.9281,-6261.9,2188.1,0.142,6.0208,0.7569,1042.99,159.7,0.406,4.7807,0.2649,-1912.49,117.63,0.779
2023-07-14 13:00:00,2109.79,133.84,439.91,4.19,208.75,22.11,25.19,3600,24.5062,2.1333,-8670.78,938.51,0.588,2.4941,0.5734,1589.15,120.37,0.17,3.677,0.3938,-1408.8,173.25,0.485
2023-07-14 14:00:00,2416.7,470.1,439.43,4.62,235.04,36.02,26.62,3599,-14.5679,10.4781,8818.2,4604.61,0.02,-4.3033,1.2805,3428.14,304.47,0.109,7.0577,0.3465,-2866.28,152.26,0.818
2023-07-14 15:00:00,2409.47,153.41,447.66,4.78,289.55,31.76,25.73,3601,21.5299,2.471,-7228.65,1106.25,0.451,0.9487,0.4923,2134.77,143.39,0.039,3.5134,0.5857,-1283.26,262.19,0.28
2023-07-14 16:00:00,2249.64,99.71,443.65,2.08,287.58,22.66,21.6,3600,12.2768,4.8096,-3197.03,2133.8,0.066,1.7612,0.4191,1743.15,120.91,0.16,2.5257,1.0999,-832.98,487.97,0.054
2023-07-14 17:00:00,2165.58,72.45,432.44,5.47,217.1,27.14,21.85,3600,0.5111,1.3765,1944.57,595.28,0.001,0.7488,0.2663,2003.02,58.27,0.079,4.4105,0.2369,-1690.17,102.45,0.789
2023-07-14 18:00:00,2073.58,52.55,428.14,1.86,189.59,5.02,23.38,3599,-19.6702,2.109,10495.21,902.97,0.484,6.0854,0.8863,919.85,168.09,0.337,-1.6449,0.2222,893.85,95.15,0.372
2023-07-14 19:00:00,2198.52,107.92,431.32,1.31,200.41,8.59,22.34,3601,-45.7391,7.1228,21926.54,3072.21,0.308,1.2198,1.3002,1954.05,260.82,0.009,-0.0872,0.6813,238.03,293.84,0
2023-07-14 20:00:00,2163.17,72.39,427.42,1.11,191.75,11.74,20.64,3599,3.4368,6.7414,694.23,2881.42,0.003,0.6836,0.6371,2032.08,122.39,0.012,7.9694,0.7155,-3214.55,305.82,0.573
2023-07-14 21:00:00,2181.48,159.81,427.92,1.03,192.19,7.94,16.05,3558,102.9162,11.9655,-41858.47,5120.28,0.444,4.9375,2.0293,1232.52,390.35,0.06,4.8197,0.6198,-1870.27,265.24,0.395
2023-07-14 22:00:00,2013.96,24.09,428.16,2.14,171.55,13.63,17.95,3582,7.5871,0.8629,-1234.55,369.45,0.455,1.4819,0.1,1759.72,17.21,0.703,5.7718,0.2789,-2299.69,119.41,0.822
2023-07-14 23:00:00,2007.24,14.91,430.2,3.75,188.76,24.92,17.98,3586,1.7789,0.3701,1241.95,159.23,0.2,0.2965,0.054,1951.28,10.29,0.245,6.3992,0.1889,-2564.15,81.27,0.925
2023-07-15 00:00:00,2318.18,128.51,437.45,2.36,227.77,13.72,17.94,3572,36.0359,4.2589,-13445.86,1863.1,0.436,3.5504,0.9006,1509.53,205.5,0.144,3.1157,0.5118,-1135.19,223.91,0.286
2023-07-15 01:00:00,3051.82,692.36,455.3,7.33,310.5,36.23,18.1,3076,-55.8888,8.5193,28497.97,3879.35,0.35,-9.9152,1.8284,6130.49,571.55,0.269,4.7716,0.1439,-1862.03,65.51,0.932
2023-07-15 02:00:00,2119.06,41.83,460.82,9.69,303.66,57.57,18.21,3163,4.0834,0.1547,237.34,71.32,0.894,0.6799,0.0283,1912.6,8.74,0.876,5.8689,0.1025,-2400.87,47.23,0.976
2023-07-15 03:00:00,2032.74,20.84,437.17,5.93,175.3,24.96,18.47,3571,3.4491,0.0705,524.9,30.83,0.963,0.8157,0.0186,1889.73,3.28,0.954,4.1558,0.0697,-1641.51,30.49,0.975
2023-07-15 04:00:00,2011.6,3.76,428.46,1.54,144.69,4.57,18.56,3580,1.8963,0.1607,1199.13,68.87,0.601,0.5569,0.063,1931.03,9.12,0.458,1.8493,0.242,-647.65,103.7,0.387
2023-07-15 05:00:00,2061.02,74.07,434,2.77,156.67,5.01,18.64,3575,4.4911,2.7384,111.89,1188.47,0.028,9.3629,1.1874,594.14,186.13,0.402,1.0753,0.1512,-310.02,65.64,0.353
2023-07-15 06:00:00,2244.63,41.85,442.03,3.09,161.7,4.26,18.61,3577,10.8305,0.843,-2542.82,372.66,0.641,-1.1175,1.0135,2425.34,163.95,0.013,0.0511,0.1432,139.11,63.3,0.001
2023-07-15 07:00:00,2220.42,27.8,449.85,3.72,162.18,4.18,18.79,3577,3.4493,0.6888,668.76,309.87,0.213,2.0635,0.6566,1885.77,106.52,0.096,-0.0646,0.1167,191.25,52.48,0.003
2023-07-15 08:00:00,2252.35,48.68,467.2,7.73,199.73,19.64,18.86,3584,5.7444,0.2675,-431.48,124.99,0.833,0.7626,0.2451,2100.03,49.19,0.095,0.9812,0.2435,-258.67,113.77,0.149
2023-07-15 09:00:00,2245.88,55.84,473.85,2.55,208.61,8.07,19.01,3580,10.2403,2.0126,-2606.47,953.66,0.219,5.128,0.4824,1176.13,100.71,0.55,0.4717,0.3255,-14.89,154.24,0.022
2023-07-15 10:00:00,2230.33,30.26,487.39,9.48,223.28,11.73,19.37,3585,2.5356,0.2016,994.49,98.27,0.631,0.7511,0.2566,2062.62,57.36,0.085,0.7438,0.1028,-139.26,50.1,0.361
2023-07-15 11:00:00,2255.11,13.86,494.51,4.99,283.43,21.7,19.4,3570,1.6539,0.2322,1437.26,114.82,0.354,0.3754,0.0537,2148.71,15.26,0.346,2.1761,0.3917,-792.68,193.73,0.25
2023-07-15 12:00:00,2569.93,305.8,486.73,4.21,321.35,19.86,19.5,3573,-43.4634,6.055,23725.08,2947.27,0.358,-6.2327,1.4635,4572.81,471.19,0.164,3.3165,0.3491,-1292.91,169.92,0.494
2023-07-15 13:00:00,2646.49,92.7,472.23,3.62,255.23,14.25,19.85,3575,23.1507,1.1343,-8286.03,535.68,0.818,5.4344,0.3716,1259.45,95,0.698,3.8434,0.0875,-1559.76,41.31,0.954
2023-07-15 14:00:00,2306.49,60.55,464.56,1.85,234.31,8.1,20.35,3583,28.7602,1.6185,-11054.29,751.91,0.773,2.4566,0.7341,1730.9,172.11,0.108,0.9937,0.4427,-227.34,205.66,0.052
2023-07-15 15:00:00,2177.14,29.04,453.37,4.74,217.62,9.84,20.99,3580,5.8543,0.1878,-476.99,85.14,0.913,2.7827,0.1018,1571.57,22.18,0.89,1.9567,0.0723,-669.5,32.79,0.888
2023-07-15 16:00:00,2089.2,25.95,438.14,3.74,185.37,11.15,21.34,3582,6.832,0.1287,-904.18,56.37,0.968,2.2504,0.0621,1672.05,11.54,0.934,2.8499,0.0912,-1063.28,39.97,0.913
2023-07-15 17:00:00,2044.89,10.21,431.23,1.96,173.6,6.35,21.48,3590,4.3636,0.2949,163.17,127.15,0.703,1.4212,0.0779,1798.16,13.53,0.782,2.8125,0.1671,-1039.24,72.05,0.754
2023-07-15 18:00:00,2109.03,145.69,429.45,4.05,182.24,26.6,21.67,3577,33.0234,1.4823,-12072.94,636.59,0.843,5.127,0.2001,1174.69,36.85,0.876,6.3869,0.1592,-2560.64,68.39,0.946
2023-07-15 19:00:00,2180.2,118.95,431.97,3.87,215.15,16.22,22.09,3584,19.0762,2.5049,-6060.1,1082.09,0.385,5.371,0.5194,1024.63,112.05,0.536,3.5149,0.237,-1303.18,102.39,0.704
2023-07-15 20:00:00,2238.1,277.74,430.5,2.47,213.39,14.03,22.14,3586,5.006,11.6683,83.02,5023.28,0.002,10.0787,1.7705,87.38,378.63,0.259,3.3194,0.4787,-1215.59,206.1,0.342
2023-07-15 21:00:00,2211.3,239.38,422.93,1.92,149.49,11.88,22.06,3570,82.4533,9.7434,-32660.55,4120.79,0.436,8.3963,1.9043,956.12,285.57,0.174,5.3102,0.3315,-2096.36,140.22,0.735
2023-07-15 22:00:00,2235.84,427.76,425.66,3.39,151.57,16.94,22.06,3581,32.4637,12.683,-11582.75,5398.83,0.066,2.2277,2.6144,1898.18,398.72,0.008,4.7132,0.1736,-1854.65,73.9,0.888
2023-07-15 23:00:00,2744.52,525.42,429.83,3.28,159.03,10.57,21.99,3563,-119.5836,11.0614,54145.17,4754.66,0.558,-36.7746,3.4789,8592.63,554.45,0.547,2.8493,0.1557,-1065.68,66.95,0.783
2023-07-16 00:00:00,2152.76,58.59,438.58,2,178.59,15.09,21.68,2715,-17.7042,2.7878,9917.49,1222.67,0.365,-0.6979,0.4558,2277.4,81.69,0.032,3.5971,0.7924,-1399.04,347.53,0.227
2023-07-16 01:00:00,2050.1,11.14,448.51,3.39,207.45,17.77,21.87,3580,-1.8014,0.2854,2858.03,128.02,0.3,-0.2289,0.0606,2097.59,12.61,0.133,4.7883,0.2218,-1940.16,99.47,0.834
2023-07-16 02:00:00,2037.22,4.78,452.79,6.11,206.01,19.98,22.14,3587,0.7231,0.0309,1709.8,14,0.855,0.2127,0.0114,1993.4,2.35,0.791,3.0025,0.1347,-1153.47,61.01,0.843
2023-07-16 03:00:00,2061.69,11.73,463.03,3.98,270.96,25.08,22.39,3571,2.5259,0.1582,892.1,73.27,0.734,0.4261,0.0201,1946.23,5.46,0.83,5.531,0.3145,-2290.07,145.62,0.77
2023-07-16 04:00:00,2039.53,8.39,462.06,2.73,223.9,14.22,22.47,3585,1.8501,0.2555,1184.67,118.05,0.362,0.4256,0.0425,1944.23,9.54,0.52,0.3139,0.5407,78.87,249.83,0.004
2023-07-16 05:00:00,2021.78,10.05,460.61,3.05,174.47,13.55,22.86,3570,2.8242,0.1771,720.89,81.57,0.733,0.4362,0.0624,1945.67,10.92,0.346,3.1637,0.3245,-1282.78,149.47,0.507
2023-07-16 06:00:00,2002.23,13.48,455.57,5.76,143.87,12.99,23.21,3569,2.2966,0.0466,955.96,21.24,0.963,1.0022,0.0281,1858.04,4.06,0.932,2.1532,0.0694,-837.04,31.6,0.912
2023-07-16 07:00:00,1975.43,2.29,442.19,3.22,115.1,5.76,23.49,3580,0.6351,0.0334,1694.59,14.76,0.796,0.3516,0.0194,1934.96,2.24,0.78,1.6155,0.0796,-599.25,35.2,0.817
2023-07-16 08:00:00,1973.28,2.22,437.95,0.76,108.82,2.24,23.87,3579,0.7206,0.2963,1657.69,129.75,0.06,-0.1124,0.1024,1985.52,11.14,0.013,0.3389,0.3062,-39.61,134.11,0.013
2023-07-16 09:00:00,1975.09,1.46,437.19,0.74,109.97,2.49,24.16,3580,0.7698,0.1886,1638.52,82.43,0.153,0.0103,0.0608,1973.95,6.69,0,0.6789,0.3429,-186.86,149.9,0.041
2023-07-16 10:00:00,1979.32,1.37,439.12,0.72,106.74,2.49,24.42,3577,0.7959,0.1807,1629.81,79.36,0.173,0.1521,0.055,1963.09,5.88,0.076,1.3843,0.3309,-501.14,145.29,0.159
2023-07-16 11:00:00,1993.19,11.88,439.65,0.73,108.13,2.12,24.62,3573,2.8829,1.6558,725.72,727.97,0.032,-0.557,0.5793,2053.41,62.65,0.01,0.9455,0.2839,-307.57,124.81,0.107
2023-07-16 12:00:00,2001.99,5.84,439.75,0.98,107.56,2.25,24.57,3574,3.4322,0.5093,492.69,223.96,0.329,0.2966,0.2677,1970.09,28.8,0.013,1.087,0.2115,-370.44,93.01,0.222
2023-07-16 13:00:00,2002.55,5.44,439.5,1.96,113.67,3.37,24.89,3570,2.0475,0.1952,1102.65,85.79,0.543,0.4542,0.1608,1950.92,18.29,0.079,1.1345,0.1347,-384.95,59.22,0.434
2023-07-16 14:00:00,2005.45,3.98,437.73,0.75,109.33,2.14,25.25,3586,3.1588,0.4464,622.77,195.38,0.351,0.3945,0.1887,1962.32,20.63,0.045,1.2681,0.2676,-445.77,117.12,0.195
2023-07-16 15:00:00,2040.7,16.92,436.71,0.93,113.91,2.51,25.26,3581,-13.8837,1.2108,8103.85,528.78,0.587,4.1609,0.5495,1566.71,62.61,0.383,-1.3471,0.2425,702.23,105.89,0.25
2023-07-16 16:00:00,2011.7,15.26,434.04,1.49,118.05,6.01,25.35,3587,3.9984,0.9825,276.23,426.45,0.152,-0.7687,0.2514,2102.44,29.72,0.092,2.073,0.3609,-781.74,156.65,0.263
2023-07-16 17:00:00,2015.08,9.12,436.2,1.31,130.51,6.8,25.16,3571,1.285,0.7128,1454.57,310.93,0.034,0.5425,0.1274,1944.28,16.64,0.164,4.3479,0.2978,-1766.09,129.89,0.697
2023-07-16 18:00:00,2020.6,5.89,431.82,1.34,131.57,4.4,25.24,3580,3.1515,0.3188,659.71,137.66,0.514,-0.7848,0.1128,2123.86,14.85,0.343,-1.059,0.3231,588.86,139.51,0.104
2023-07-16 19:00:00,2013.43,4.29,428.58,0.92,128.89,5.19,25.42,3578,-1.8836,0.4436,2820.7,190.11,0.163,-0.0864,0.0854,2024.57,11.02,0.011,4.165,0.3958,-1656.14,169.64,0.545
2023-07-16 20:00:00,2015.86,6.34,428.09,0.73,123.02,2.1,25.74,3577,1.7102,0.8857,1283.76,379.14,0.039,0.9891,0.2967,1894.17,36.5,0.107,0.6087,0.2923,-137.55,125.11,0.045
2023-07-16 21:00:00,2016.48,7.95,430.22,0.61,125.53,2.04,25.63,3583,1.158,1.3405,1518.29,576.7,0.008,1.0586,0.3904,1883.59,49.01,0.074,0.5371,0.3403,-105.54,146.42,0.026
2023-07-16 22:00:00,2020.98,7.49,433.11,1.31,130.77,5.77,25.61,2686,0.1379,0.6835,1961.25,296.02,0.001,-0.371,0.1492,2069.5,19.52,0.082,2.1191,0.4618,-787.02,200.02,0.233
2023-07-16 23:00:00,2035.42,9.9,437.6,1.66,141.3,9.8,25.63,3573,3.3473,0.5138,570.63,224.85,0.314,0.5983,0.0847,1950.88,12,0.35,4.8143,0.3554,-1965.45,155.51,0.665
2023-07-17 00:00:00,2050.39,9.94,441.63,1.74,147.87,3.04,25.77,3583,1.4683,0.5754,1401.94,254.09,0.066,-0.2298,0.3388,2084.37,50.12,0.005,0.65,0.1691,-139.19,74.7,0.138
2023-07-17 01:00:00,2060.33,11.75,445.39,2.14,150.75,2.3,26.02,3569,3.6177,0.4278,449,190.53,0.435,1.1829,0.5151,1882.01,77.66,0.054,0.3342,0.106,1.91,47.23,0.097
2023-07-17 02:00:00,2084.8,16.6,453.53,2.01,150.04,11.09,26.1,3352,4.1389,0.7667,207.68,347.72,0.252,-0.1553,0.1601,2108.1,24.08,0.011,0.2423,0.5914,40.13,268.23,0.002
2023-07-17 03:00:00,2127.21,30.36,461.39,5.88,170.17,18.99,25.97,3590,3.9541,0.3456,302.84,159.46,0.586,1.2382,0.1051,1916.51,17.99,0.6,2.5117,0.2114,-988.7,97.54,0.604
2023-07-17 04:00:00,2242.6,37.37,479.95,6.75,192.7,10.72,26.23,3587,2.9026,0.4905,849.49,235.44,0.274,1.7436,0.3137,1906.6,60.55,0.25,1.0233,0.1264,-298.42,60.67,0.415
2023-07-17 05:00:00,2264.56,27.14,486.97,4.12,210.42,10.32,26.34,3588,-2.5354,0.631,3499.23,307.31,0.149,2.0313,0.1737,1837.13,36.59,0.596,-1.5121,0.2071,946.77,100.86,0.365
2023-07-17 06:00:00,2245.39,30.09,499.72,6.85,192.89,2.87,26.07,3589,3.3706,0.2932,561.02,146.56,0.588,1.6509,1.078,1926.94,207.95,0.025,0.1563,0.0404,114.76,20.17,0.14
2023-07-17 07:00:00,2230.79,27.9,488.35,3.51,183.46,2.46,26.07,3590,4.0165,0.7136,269.31,348.51,0.255,2.2056,1.1553,1826.16,211.97,0.038,0.2476,0.0683,62.55,33.34,0.124
2023-07-17 08:00:00,2198.53,8.22,482.2,2.26,190.45,4.71,26.1,3590,3.2396,0.1711,636.38,82.52,0.795,-0.7531,0.1636,2341.95,31.16,0.186,-0.9355,0.1935,641.55,93.29,0.202
2023-07-17 09:00:00,2150.43,21.64,473.51,3.39,192.84,4.43,26.07,3586,6.1852,0.1652,-778.32,78.21,0.938,4.2855,0.2431,1324.04,46.89,0.77,1.1224,0.0698,-338.62,33.06,0.736
2023-07-17 10:00:00,2101.19,4.71,474.35,4.97,183.88,3.71,26.09,3588,0.6259,0.0741,1804.31,35.15,0.435,0.8135,0.1014,1951.61,18.66,0.41,0.3314,0.0695,26.7,32.99,0.197
2023-07-17 11:00:00,2111.05,8.71,483.02,2.03,197.17,7.77,25.87,3591,0.6467,0.4405,1798.67,212.76,0.023,-0.5811,0.0997,2225.62,19.68,0.268,2.2095,0.324,-870.05,156.52,0.334
2023-07-17 12:00:00,2113.17,2.35,485.43,2.55,213.34,8.73,25.61,3592,-0.0418,0.0954,2133.46,46.31,0.002,0.0723,0.0269,2097.75,5.74,0.072,1.4467,0.3219,-488.94,156.27,0.179
2023-07-17 13:00:00,2120.58,6.73,477.27,2.78,214.16,5.24,25.91,3585,-2.0342,0.1358,3091.42,64.82,0.708,-0.1588,0.1324,2154.59,28.36,0.015,0.3111,0.1931,65.7,92.17,0.027
2023-07-17 14:00:00,2129.23,17.5,466.55,5.57,230.14,7.24,26.3,3594,2.086,0.2441,1156.02,113.88,0.441,1.2308,0.2163,1845.99,49.81,0.259,0.6639,0.1161,-79.59,54.15,0.261
2023-07-17 15:00:00,2109.96,9.6,454.66,2.96,228.59,7.66,26.38,3590,1.3101,0.3087,1514.3,140.36,0.163,1.1134,0.0598,1855.45,13.68,0.789,0.5313,0.2635,-12.97,119.8,0.042
2023-07-17 16:00:00,2091.6,6.48,444.05,2.7,266.19,22.46,27.76,3594,1.2321,0.2145,1544.49,95.25,0.263,0.0011,0.03,2091.32,8.02,0,-5.3985,0.6585,2663.41,292.4,0.421
2023-07-17 17:00:00,2079.87,10.03,430.92,5.69,351.15,18,28.38,3599,1.5151,0.0935,1426.99,40.29,0.739,-0.5086,0.0236,2258.46,8.3,0.834,-2.9405,0.1213,1618.27,52.26,0.864
